"IndividualId","Time [min]","Organism|A|Concentration [µmol/l]"
92,1440,6.713297
93,0,1
93,15,1.054464
93,30,1.107475
93,45,1.159023
93,60,1.209218
93,75,1.258014
93,90,1.305505
93,105,1.351697
93,120,1.39662
93,135,1.440342
93,150,1.482832
93,165,1.524174
93,180,1.56437
93,195,1.603461
93,210,1.641483
93,225,1.678466
93,240,1.714437
93,255,1.74943
93,270,1.783463
93,285,1.816564
93,300,1.848765
93,315,1.880097
93,330,1.910568
93,345,1.940206
93,360,1.969041
93,375,1.997098
93,390,2.024386
93,405,2.050929
93,420,2.076752
93,435,2.101879
93,450,2.126317
93,465,2.150089
93,480,2.173215
93,495,2.195717
93,510,2.217603
93,525,2.238891
93,540,2.259602
93,555,2.279753
93,570,2.299353
93,585,2.318417
93,600,2.336964
93,615,2.35501
93,630,2.372561
93,645,2.389633
93,660,2.406242
93,675,2.422402
93,690,2.43812
93,705,2.453408
93,720,2.468282
93,735,2.482754
93,750,2.496829
93,765,2.51052
93,780,2.523839
93,795,2.536798
93,810,2.549403
93,825,2.561663
93,840,2.573591
93,855,2.585197
93,870,2.596484
93,885,2.607464
93,900,2.618145
93,915,2.628538
93,930,2.638646
93,945,2.648478
93,960,2.658044
93,975,2.667351
93,990,2.676403
93,1005,2.685207
93,1020,2.693773
93,1035,2.702108
93,1050,2.710214
93,1065,2.718099
93,1080,2.72577
93,1095,2.733233
93,1110,2.740493
93,1125,2.747554
93,1140,2.754423
93,1155,2.761107
93,1170,2.767607
93,1185,2.773931
93,1200,2.780082
93,1215,2.786068
93,1230,2.791889
93,1245,2.797552
93,1260,2.803061
93,1275,2.808421
93,1290,2.813634
93,1305,2.818705
93,1320,2.823638
93,1335,2.828438
93,1350,2.833107
93,1365,2.837648
93,1380,2.842066
93,1395,2.846364
93,1410,2.850545
93,1425,2.854611
93,1440,2.858567
94,0,2
94,15,2.081943
94,30,2.161787
94,45,2.239482
94,60,2.315087
94,75,2.388614
94,90,2.460159
94,105,2.529724
94,120,2.597411
94,135,2.66322
94,150,2.727251
94,165,2.789506
94,180,2.850077
94,195,2.908975
94,210,2.966311
94,225,3.022062
94,240,3.076246
94,255,3.128948
94,270,3.180215
94,285,3.230059
94,300,3.278514
94,315,3.325643
94,330,3.371474
94,345,3.416045
94,360,3.459393
94,375,3.501543
94,390,3.542539
94,405,3.582417
94,420,3.621204
94,435,3.65892
94,450,3.695607
94,465,3.731298
94,480,3.766007
94,495,3.799763
94,510,3.832599
94,525,3.864544
94,540,3.89561
94,555,3.925827
94,570,3.95522
94,585,3.98381
94,600,4.011619
94,615,4.038667
94,630,4.064977
94,645,4.090567
94,660,4.115458
94,675,4.139668
94,690,4.163216
94,705,4.186119
94,720,4.208395
94,735,4.230062
94,750,4.251136
94,765,4.271633
94,780,4.291568
94,795,4.310958
94,810,4.329818
94,825,4.34816
94,840,4.366001
94,855,4.383353
94,870,4.40023
94,885,4.416646
94,900,4.432612
94,915,4.448141
94,930,4.463245
94,945,4.477935
94,960,4.492224
94,975,4.506122
94,990,4.519639
94,1005,4.532786
94,1020,4.545574
94,1035,4.558012
94,1050,4.570109
94,1065,4.581875
94,1080,4.593319
94,1095,4.60445
94,1110,4.615276
94,1125,4.625806
94,1140,4.636047
94,1155,4.646009
94,1170,4.655697
94,1185,4.665121
94,1200,4.674286
94,1215,4.683201
94,1230,4.691872
94,1245,4.700305
94,1260,4.708508
94,1275,4.716486
94,1290,4.724246
94,1305,4.731793
94,1320,4.739134
94,1335,4.746274
94,1350,4.753218
94,1365,4.759973
94,1380,4.766542
94,1395,4.772932
94,1410,4.779147
94,1425,4.785191
94,1440,4.79107
95,0,3
95,15,3.109828
95,30,3.216834
95,45,3.320946
95,60,3.422255
95,75,3.520749
95,90,3.616602
95,105,3.709755
95,120,3.800419
95,135,3.888516
95,150,3.974259
95,165,4.057581
95,180,4.138657
95,195,4.217461
95,210,4.294139
95,225,4.368729
95,240,4.441231
95,255,4.511678
95,270,4.58023
95,285,4.646873
95,300,4.711654
95,315,4.774631
95,330,4.835872
95,345,4.895419
95,360,4.953323
95,375,5.009625
95,390,5.064368
95,405,5.117608
95,420,5.169391
95,435,5.219736
95,450,5.268694
95,465,5.316312
95,480,5.362628
95,495,5.407656
95,510,5.451449
95,525,5.494043
95,540,5.53547
95,555,5.575754
95,570,5.614931
95,585,5.653034
95,600,5.69009
95,615,5.726129
95,630,5.761177
95,645,5.795262
95,660,5.82841
95,675,5.860647
95,690,5.891998
95,705,5.922486
95,720,5.952135
95,735,5.980969
95,750,6.00901
95,765,6.036278
95,780,6.062796
95,795,6.088584
95,810,6.113663
95,825,6.138052
95,840,6.161768
95,855,6.184833
95,870,6.207263
95,885,6.229075
95,900,6.250287
95,915,6.270916
95,930,6.290977
95,945,6.310486
95,960,6.329458
95,975,6.347908
95,990,6.365851
95,1005,6.3833
95,1020,6.400269
95,1035,6.416771
95,1050,6.432819
95,1065,6.448425
95,1080,6.463602
95,1095,6.478362
95,1110,6.492715
95,1125,6.506673
95,1140,6.520247
95,1155,6.533448
95,1170,6.546286
95,1185,6.55877
95,1200,6.570911
95,1215,6.582718
95,1230,6.5942
95,1245,6.605365
95,1260,6.616224
95,1275,6.626784
95,1290,6.637053
95,1305,6.64704
95,1320,6.656752
95,1335,6.666196
95,1350,6.675382
95,1365,6.684313
95,1380,6.693
95,1395,6.701447
95,1410,6.709662
95,1425,6.717651
95,1440,6.72542
96,0,1
96,15,1.05534
96,30,1.10918
96,45,1.161511
96,60,1.212445
96,75,1.261935
96,90,1.310085
96,105,1.356891
96,120,1.402397
96,135,1.44666
96,150,1.489659
96,165,1.531475
96,180,1.572114
96,195,1.611619
96,210,1.650026
96,225,1.687366
96,240,1.723669
96,255,1.75897
96,270,1.793283
96,285,1.826644
96,300,1.859084
96,315,1.890635
96,330,1.921301
96,345,1.951118
96,360,1.980115
96,375,2.008319
96,390,2.035732
96,405,2.062387
96,420,2.088309
96,435,2.113521
96,450,2.138028
96,465,2.161857
96,480,2.18503
96,495,2.207568
96,510,2.229476
96,525,2.250778
96,540,2.271493
96,555,2.29164
96,570,2.311224
96,585,2.330266
96,600,2.348783
96,615,2.366793
96,630,2.384299
96,645,2.401321
96,660,2.417874
96,675,2.433973
96,690,2.449622
96,705,2.464838
96,720,2.479634
96,735,2.494025
96,750,2.508013
96,765,2.521615
96,780,2.534842
96,795,2.547706
96,810,2.56021
96,825,2.572369
96,840,2.584193
96,855,2.595692
96,870,2.606869
96,885,2.617738
96,900,2.628307
96,915,2.638586
96,930,2.648578
96,945,2.658294
96,960,2.667742
96,975,2.67693
96,990,2.685862
96,1005,2.694547
96,1020,2.702992
96,1035,2.711206
96,1050,2.71919
96,1065,2.726954
96,1080,2.734503
96,1095,2.741845
96,1110,2.748982
96,1125,2.755922
96,1140,2.762671
96,1155,2.769234
96,1170,2.775614
96,1185,2.781817
96,1200,2.78785
96,1215,2.793717
96,1230,2.79942
96,1245,2.804965
96,1260,2.810358
96,1275,2.815602
96,1290,2.8207
96,1305,2.825657
96,1320,2.830478
96,1335,2.835166
96,1350,2.839723
96,1365,2.844154
96,1380,2.848463
96,1395,2.852654
96,1410,2.856727
96,1425,2.860688
96,1440,2.86454
97,0,2
97,15,2.083254
97,30,2.16434
97,45,2.243209
97,60,2.319917
97,75,2.39449
97,90,2.467012
97,105,2.537504
97,120,2.60605
97,135,2.672679
97,150,2.737463
97,165,2.800437
97,180,2.861663
97,195,2.921195
97,210,2.979106
97,225,3.035385
97,240,3.09005
97,255,3.143225
97,270,3.19491
97,285,3.245135
97,300,3.293943
97,315,3.341394
97,330,3.387517
97,345,3.432354
97,360,3.475937
97,375,3.5183
97,390,3.559487
97,405,3.599535
97,420,3.638458
97,435,3.676299
97,450,3.713093
97,465,3.748868
97,480,3.78364
97,495,3.817447
97,510,3.850321
97,525,3.882282
97,540,3.913352
97,555,3.94356
97,570,3.97293
97,585,4.001486
97,600,4.029249
97,615,4.056241
97,630,4.082483
97,645,4.107996
97,660,4.132801
97,675,4.156916
97,690,4.18036
97,705,4.203153
97,720,4.225312
97,735,4.246855
97,750,4.267798
97,765,4.288159
97,780,4.307954
97,795,4.327199
97,810,4.345907
97,825,4.364096
97,840,4.381778
97,855,4.398969
97,870,4.415682
97,885,4.43193
97,900,4.447727
97,915,4.463084
97,930,4.478014
97,945,4.492528
97,960,4.50664
97,975,4.520359
97,990,4.533697
97,1005,4.546663
97,1020,4.559269
97,1035,4.571525
97,1050,4.58344
97,1065,4.595023
97,1080,4.606285
97,1095,4.617233
97,1110,4.627877
97,1125,4.638225
97,1140,4.648285
97,1155,4.658065
97,1170,4.667573
97,1185,4.676817
97,1200,4.685804
97,1215,4.694541
97,1230,4.703035
97,1245,4.711293
97,1260,4.719321
97,1275,4.727126
97,1290,4.734714
97,1305,4.742091
97,1320,4.749263
97,1335,4.756235
97,1350,4.763013
97,1365,4.769603
97,1380,4.77601
97,1395,4.782239
97,1410,4.788294
97,1425,4.794181
97,1440,4.799904
98,0,3
98,15,3.111576
98,30,3.220237
98,45,3.325913
98,60,3.428694
98,75,3.528579
98,90,3.625734
98,105,3.720119
98,120,3.81193
98,135,3.90111
98,150,3.987862
98,165,4.072119
98,180,4.154088
98,195,4.233694
98,210,4.311165
98,225,4.38646
98,240,4.459606
98,255,4.530667
98,270,4.599772
98,285,4.66692
98,300,4.732162
98,315,4.795567
98,330,4.857193
98,345,4.917088
98,360,4.975307
98,375,5.031883
98,390,5.086874
98,405,5.140334
98,420,5.192303
98,435,5.242805
98,450,5.2919
98,465,5.339631
98,480,5.386025
98,495,5.431117
98,510,5.474953
98,525,5.517574
98,540,5.558997
98,555,5.599265
98,570,5.63841
98,585,5.676464
98,600,5.713455
98,615,5.749415
98,630,5.78437
98,645,5.818349
98,660,5.85138
98,675,5.883489
98,690,5.9147
98,705,5.945037
98,720,5.974528
98,735,6.003195
98,750,6.03106
98,765,6.058145
98,780,6.084473
98,795,6.110066
98,810,6.134943
98,825,6.159123
98,840,6.182628
98,855,6.205476
98,870,6.227686
98,885,6.249274
98,900,6.270259
98,915,6.290658
98,930,6.310486
98,945,6.329759
98,960,6.348495
98,975,6.366706
98,990,6.384409
98,1005,6.401617
98,1020,6.418344
98,1035,6.434603
98,1050,6.450408
98,1065,6.46577
98,1080,6.480704
98,1095,6.49522
98,1110,6.50933
98,1125,6.523046
98,1140,6.536378
98,1155,6.549338
98,1170,6.561936
98,1185,6.574181
98,1200,6.586084
98,1215,6.597654
98,1230,6.608902
98,1245,6.619833
98,1260,6.630461
98,1275,6.64079
98,1290,6.650832
98,1305,6.660592
98,1320,6.670079
98,1335,6.679302
98,1350,6.688266
98,1365,6.69698
98,1380,6.705451
98,1395,6.713684
98,1410,6.721688
98,1425,6.729467
98,1440,6.73703
99,0,1
99,15,1.056216
99,30,1.110883
99,45,1.163996
99,60,1.215666
99,75,1.265846
99,90,1.314653
99,105,1.362069
99,120,1.408153
99,135,1.452952
99,150,1.496455
99,165,1.538741
99,180,1.579815
99,195,1.619729
99,210,1.658515
99,225,1.696206
99,240,1.732835
99,255,1.768435
99,270,1.803023
99,285,1.836637
99,300,1.869311
99,315,1.901073
99,330,1.931928
99,345,1.961918
99,360,1.99107
99,375,2.019412
99,390,2.046945
99,405,2.073706
99,420,2.099721
99,435,2.125011
99,450,2.149581
99,465,2.173462
99,480,2.196676
99,495,2.219243
99,510,2.241168
99,525,2.262478
99,540,2.283192
99,555,2.303329
99,570,2.322893
99,585,2.341908
99,600,2.360392
99,615,2.37836
99,630,2.395817
99,645,2.412785
99,660,2.429277
99,675,2.44531
99,690,2.460887
99,705,2.476027
99,720,2.490744
99,735,2.50505
99,750,2.518949
99,765,2.532459
99,780,2.54559
99,795,2.558356
99,810,2.570758
99,825,2.582812
99,840,2.59453
99,855,2.60592
99,870,2.616987
99,885,2.627743
99,900,2.638198
99,915,2.648362
99,930,2.658237
99,945,2.667835
99,960,2.677164
99,975,2.686233
99,990,2.695044
99,1005,2.703608
99,1020,2.711933
99,1035,2.720025
99,1050,2.727888
99,1065,2.735529
99,1080,2.742957
99,1095,2.750178
99,1110,2.757194
99,1125,2.764013
99,1140,2.770641
99,1155,2.777084
99,1170,2.783344
99,1185,2.789428
99,1200,2.795342
99,1215,2.801092
99,1230,2.806677
99,1245,2.812107
99,1260,2.817384
99,1275,2.822514
99,1290,2.827498
99,1305,2.832342
99,1320,2.837051
99,1335,2.841629
99,1350,2.846076
99,1365,2.850399
99,1380,2.854601
99,1395,2.858685
99,1410,2.862654
99,1425,2.866511
99,1440,2.87026
